origin_iata,dest_iata,anchor_annual,anchor_weekly,years_used,first_year,last_year,method
FKB,MLA,14330.0,275.5769,4,2016,2019,eu_trend_wm_max_recent_v2
LYS,SPU,14322.32,275.4293,3,2019,2024,eu_trend_wm_max_recent_v2
RMU,SEN,14319.0,275.3654,1,2019,2019,eu_trend_wm_max_recent_v2
POZ,MAD,14315.7,275.3019,1,2018,2018,eu_trend_wm_max_recent_v2
ZRH,JMK,14309.64,275.1854,5,2015,2024,eu_trend_wm_max_recent_v2
CIA,TLL,14309.44,275.1816,2,2023,2024,eu_trend_wm_max_recent_v2
SUF,BSL,14306.67,275.1283,3,2019,2024,eu_trend_wm_max_recent_v2
MUC,DEB,14305.75,275.1105,4,2018,2024,eu_trend_wm_max_recent_v2
LIL,FUE,14298.72,274.9753,2,2015,2016,eu_trend_wm_max_recent_v2
PFO,BTS,14296.32,274.9292,3,2018,2023,eu_trend_wm_max_recent_v2
BFS,KEF,14294.6,274.8961,1,2015,2015,eu_trend_wm_max_recent_v2
IBZ,TSF,14294.06,274.8857,6,2016,2024,eu_trend_wm_max_recent_v2
TLN,CRL,14291.97,274.8457,5,2015,2019,eu_trend_wm_max_recent_v2
CRL,TLN,14291.29,274.8325,5,2015,2019,eu_trend_wm_max_recent_v2
CIA,OLB,14289.12,274.7907,2,2023,2024,eu_trend_wm_max_recent_v2
HAM,FNC,14288.81,274.7848,7,2015,2024,eu_trend_wm_max_recent_v2
BUD,LBA,14287.0,274.75,5,2015,2019,eu_trend_wm_max_recent_v2
AHO,CRL,14282.69,274.6672,7,2015,2024,eu_trend_wm_max_recent_v2
PUY,OSL,14282.0,274.6538,4,2015,2019,eu_trend_wm_max_recent_v2
AMS,SCQ,14274.34,274.5065,6,2016,2024,eu_trend_wm_max_recent_v2
KTW,HAM,14273.88,274.4977,2,2017,2018,eu_trend_wm_max_recent_v2
EMA,GCI,14273.25,274.4855,3,2015,2017,eu_trend_wm_max_recent_v2
CTA,IAS,14273.0,274.4808,5,2017,2024,eu_trend_wm_max_recent_v2
AHO,VCE,14272.49,274.4709,4,2018,2024,eu_trend_wm_max_recent_v2
CHQ,LTN,14270.64,274.4354,2,2023,2024,eu_trend_wm_max_recent_v2
PSA,BSL,14261.57,274.261,1,2016,2016,eu_trend_wm_max_recent_v2
SCQ,FCO,14259.6,274.2231,5,2015,2019,eu_trend_wm_max_recent_v2
BRU,VAR,14258.39,274.1998,5,2015,2019,eu_trend_wm_max_recent_v2
TMP,BUD,14254.0,274.1154,5,2015,2019,eu_trend_wm_max_recent_v2
HER,TLL,14248.96,274.0184,7,2015,2024,eu_trend_wm_max_recent_v2
BSL,SUF,14247.54,273.9912,3,2019,2024,eu_trend_wm_max_recent_v2
TLL,CIA,14246.62,273.9735,2,2023,2024,eu_trend_wm_max_recent_v2
VNO,AES,14239.29,273.8325,2,2015,2016,eu_trend_wm_max_recent_v2
AAL,RHO,14226.43,273.5852,4,2016,2024,eu_trend_wm_max_recent_v2
JMK,ZRH,14225.41,273.5655,5,2015,2024,eu_trend_wm_max_recent_v2
FNC,CGN,14224.0,273.5385,5,2015,2019,eu_trend_wm_max_recent_v2
LTN,TSF,14222.69,273.5133,1,2024,2024,eu_trend_wm_max_recent_v2
STN,DRS,14221.68,273.4938,1,2023,2023,eu_trend_wm_max_recent_v2
TFS,OVD,14218.0,273.4231,3,2015,2019,eu_trend_wm_max_recent_v2
CAG,BER,14213.0,273.3269,5,2015,2019,eu_trend_wm_max_recent_v2
GRO,ORK,14209.67,273.2628,2,2023,2024,eu_trend_wm_max_recent_v2
TGD,BCN,14209.67,273.2628,1,2023,2023,eu_trend_wm_max_recent_v2
VNO,MMX,14205.33,273.1794,1,2016,2016,eu_trend_wm_max_recent_v2
LTN,AHO,14201.0,273.0962,2,2018,2019,eu_trend_wm_max_recent_v2
EMA,SVQ,14197.0,273.0192,2,2018,2019,eu_trend_wm_max_recent_v2
MAN,TIV,14194.88,272.9786,4,2016,2024,eu_trend_wm_max_recent_v2
POZ,ATH,14193.0,272.9423,2,2018,2019,eu_trend_wm_max_recent_v2
GDN,LIS,14192.28,272.9285,1,2018,2018,eu_trend_wm_max_recent_v2
BSL,KGS,14187.0,272.8269,5,2015,2019,eu_trend_wm_max_recent_v2
IAS,CTA,14185.85,272.8049,5,2017,2024,eu_trend_wm_max_recent_v2
EMA,PSA,14184.81,272.7849,5,2015,2019,eu_trend_wm_max_recent_v2
LMP,FCO,14182.73,272.7449,7,2015,2024,eu_trend_wm_max_recent_v2
BTS,PFO,14181.06,272.7127,3,2018,2023,eu_trend_wm_max_recent_v2
VCE,LUX,14179.02,272.6735,3,2018,2023,eu_trend_wm_max_recent_v2
TRF,LPL,14176.68,272.6284,2,2015,2016,eu_trend_wm_max_recent_v2
BLQ,KTW,14175.96,272.6146,4,2016,2019,eu_trend_wm_max_recent_v2
POZ,DTM,14175.96,272.6146,1,2018,2018,eu_trend_wm_max_recent_v2
AMS,JMK,14174.56,272.5877,3,2019,2024,eu_trend_wm_max_recent_v2
NRN,OVD,14172.71,272.5522,2,2023,2024,eu_trend_wm_max_recent_v2
MAN,TRN,14170.0,272.5,5,2015,2019,eu_trend_wm_max_recent_v2
CRL,GOA,14149.62,272.108,2,2023,2024,eu_trend_wm_max_recent_v2
BUD,SEN,14149.44,272.1046,1,2018,2018,eu_trend_wm_max_recent_v2
DEB,MUC,14145.92,272.0369,4,2018,2024,eu_trend_wm_max_recent_v2
SPU,BEG,14140.0,271.9231,7,2015,2024,eu_trend_wm_max_recent_v2
HAM,GRZ,14139.45,271.9126,2,2023,2024,eu_trend_wm_max_recent_v2
BVA,GOT,14135.48,271.8362,1,2015,2015,eu_trend_wm_max_recent_v2
PVK,ARN,14134.84,271.8238,7,2015,2024,eu_trend_wm_max_recent_v2
VNO,BGO,14134.23,271.8121,2,2015,2016,eu_trend_wm_max_recent_v2
HAM,ZAD,14131.0,271.75,2,2019,2024,eu_trend_wm_max_recent_v2
VAR,WRO,14129.0,271.7115,2,2018,2019,eu_trend_wm_max_recent_v2
SCQ,MXP,14125.98,271.6535,2,2017,2018,eu_trend_wm_max_recent_v2
GRO,MLA,14125.51,271.6444,3,2015,2017,eu_trend_wm_max_recent_v2
SNN,MLA,14123.75,271.6106,2,2023,2024,eu_trend_wm_max_recent_v2
SVQ,VLL,14123.0,271.5962,2,2018,2019,eu_trend_wm_max_recent_v2
CPH,WRO,14122.39,271.5844,5,2015,2019,eu_trend_wm_max_recent_v2
DEB,BGY,14118.31,271.506,3,2016,2018,eu_trend_wm_max_recent_v2
LPL,NAP,14115.13,271.4448,3,2015,2017,eu_trend_wm_max_recent_v2
KTW,TSF,14113.59,271.4151,2,2023,2024,eu_trend_wm_max_recent_v2
BOJ,EMA,14113.0,271.4038,4,2016,2019,eu_trend_wm_max_recent_v2
SOU,ABZ,14111.94,271.3835,3,2015,2017,eu_trend_wm_max_recent_v2
SUF,OTP,14111.7,271.3788,3,2017,2019,eu_trend_wm_max_recent_v2
CRL,ORK,14107.66,271.3012,1,2024,2024,eu_trend_wm_max_recent_v2
WMI,CAG,14106.6,271.2808,4,2017,2023,eu_trend_wm_max_recent_v2
BVA,FSC,14106.2,271.273,7,2015,2024,eu_trend_wm_max_recent_v2
BRE,NYO,14105.0,271.25,5,2015,2019,eu_trend_wm_max_recent_v2
KLU,PMI,14102.5,271.2019,1,2023,2023,eu_trend_wm_max_recent_v2
BTS,TLV,14098.46,271.1242,1,2017,2017,eu_trend_wm_max_recent_v2
POZ,SKG,14094.98,271.0574,1,2024,2024,eu_trend_wm_max_recent_v2
CAG,WMI,14093.34,271.0258,4,2017,2023,eu_trend_wm_max_recent_v2
REU,LPL,14093.26,271.0243,5,2017,2024,eu_trend_wm_max_recent_v2
DUB,KSC,14086.8,270.8999,2,2023,2024,eu_trend_wm_max_recent_v2
BER,SPC,14079.0,270.75,1,2019,2019,eu_trend_wm_max_recent_v2
LIS,ORK,14079.0,270.75,1,2019,2019,eu_trend_wm_max_recent_v2
RHO,AAL,14078.69,270.7441,4,2016,2024,eu_trend_wm_max_recent_v2
NAP,LPL,14077.99,270.7305,3,2015,2017,eu_trend_wm_max_recent_v2
LNZ,HER,14076.87,270.709,5,2016,2024,eu_trend_wm_max_recent_v2
VGO,LIS,14076.0,270.6923,2,2017,2018,eu_trend_wm_max_recent_v2
BTS,TPS,14075.06,270.6742,4,2016,2024,eu_trend_wm_max_recent_v2
MAD,OLB,14073.86,270.6512,2,2023,2024,eu_trend_wm_max_recent_v2
LUX,MAN,14071.41,270.604,3,2017,2019,eu_trend_wm_max_recent_v2
HER,LNZ,14069.62,270.5697,5,2016,2024,eu_trend_wm_max_recent_v2
NCL,PRG,14069.5,270.5672,2,2015,2016,eu_trend_wm_max_recent_v2
SCQ,CRL,14066.47,270.509,2,2023,2024,eu_trend_wm_max_recent_v2
EVE,TOS,14059.0,270.3654,5,2015,2019,eu_trend_wm_max_recent_v2
RHO,BRE,14058.66,270.3588,3,2016,2018,eu_trend_wm_max_recent_v2
GCI,EMA,14054.64,270.2815,3,2015,2017,eu_trend_wm_max_recent_v2
POZ,KGS,14053.32,270.2561,4,2018,2024,eu_trend_wm_max_recent_v2
OLB,MAD,14051.69,270.2248,2,2023,2024,eu_trend_wm_max_recent_v2
TKU,FCO,14048.92,270.1715,2,2023,2024,eu_trend_wm_max_recent_v2
ORY,DZA,14047.21,270.1387,3,2015,2017,eu_trend_wm_max_recent_v2
DRS,STN,14047.07,270.136,1,2023,2023,eu_trend_wm_max_recent_v2
LIL,AGP,14047.0,270.1346,2,2016,2019,eu_trend_wm_max_recent_v2
FNC,HAM,14045.17,270.0994,7,2015,2024,eu_trend_wm_max_recent_v2
SNN,FUE,14041.53,270.0294,2,2023,2024,eu_trend_wm_max_recent_v2
LCG,AGP,14039.68,269.9938,2,2023,2024,eu_trend_wm_max_recent_v2
NTE,CFU,14038.72,269.9754,4,2015,2024,eu_trend_wm_max_recent_v2
VAR,NUE,14036.22,269.9273,4,2016,2023,eu_trend_wm_max_recent_v2
KSC,BOJ,14031.0,269.8269,7,2015,2024,eu_trend_wm_max_recent_v2
CLJ,NAP,14029.52,269.7984,1,2023,2023,eu_trend_wm_max_recent_v2
BUD,TMP,14029.0,269.7885,5,2015,2019,eu_trend_wm_max_recent_v2
CGN,FNC,14026.16,269.7338,5,2015,2019,eu_trend_wm_max_recent_v2
NUE,VAR,14026.02,269.7312,4,2016,2023,eu_trend_wm_max_recent_v2
BFS,GVA,14020.74,269.6297,1,2015,2015,eu_trend_wm_max_recent_v2
NWI,PMI,14020.43,269.6237,5,2015,2019,eu_trend_wm_max_recent_v2
NTE,OLB,14020.0,269.6154,6,2015,2024,eu_trend_wm_max_recent_v2
KEF,BFS,14018.58,269.5881,1,2015,2015,eu_trend_wm_max_recent_v2
LPL,TRF,14016.44,269.5468,2,2015,2016,eu_trend_wm_max_recent_v2
ZAG,LIS,14015.0,269.5192,4,2015,2019,eu_trend_wm_max_recent_v2
CRL,KUN,14014.74,269.5141,2,2023,2024,eu_trend_wm_max_recent_v2
KLU,STN,14014.74,269.5141,1,2023,2023,eu_trend_wm_max_recent_v2
GVA,PSA,14014.31,269.506,1,2016,2016,eu_trend_wm_max_recent_v2
BGY,DEB,14009.01,269.404,3,2016,2018,eu_trend_wm_max_recent_v2
GOT,BVA,14005.59,269.3383,1,2015,2015,eu_trend_wm_max_recent_v2
NRN,LPA,14000.52,269.2407,3,2015,2017,eu_trend_wm_max_recent_v2
FUE,PSA,13999.46,269.2203,2,2015,2016,eu_trend_wm_max_recent_v2
KSC,BTS,13995.42,269.1427,4,2015,2018,eu_trend_wm_max_recent_v2
BOD,ORK,13994.41,269.1233,2,2023,2024,eu_trend_wm_max_recent_v2
LPA,NRN,13993.68,269.1093,3,2015,2017,eu_trend_wm_max_recent_v2
BOJ,KSC,13992.0,269.0769,7,2015,2024,eu_trend_wm_max_recent_v2
KUN,TLV,13988.0,269.0,1,2019,2019,eu_trend_wm_max_recent_v2
LIL,SXB,13987.14,268.9834,4,2015,2018,eu_trend_wm_max_recent_v2
FCO,RZE,13984.25,268.9279,2,2023,2024,eu_trend_wm_max_recent_v2
ORK,BOD,13976.86,268.7857,2,2023,2024,eu_trend_wm_max_recent_v2
OVD,NRN,13975.01,268.7502,2,2023,2024,eu_trend_wm_max_recent_v2
KSC,SEN,13973.0,268.7115,1,2019,2019,eu_trend_wm_max_recent_v2
LCG,PMI,13973.0,268.7115,1,2019,2019,eu_trend_wm_max_recent_v2
BRU,IAS,13965.0,268.5577,4,2016,2019,eu_trend_wm_max_recent_v2
BRU,SZG,13962.17,268.5032,1,2017,2017,eu_trend_wm_max_recent_v2
CPH,KGS,13960.13,268.464,7,2015,2024,eu_trend_wm_max_recent_v2
OLB,NTE,13959.72,268.4562,6,2015,2024,eu_trend_wm_max_recent_v2
BLL,ACE,13947.48,268.2208,6,2015,2023,eu_trend_wm_max_recent_v2
TLV,BTS,13938.24,268.0431,1,2017,2017,eu_trend_wm_max_recent_v2
BUD,ORK,13932.0,267.9231,1,2019,2019,eu_trend_wm_max_recent_v2
FUE,LIL,13926.23,267.8122,2,2015,2016,eu_trend_wm_max_recent_v2
AGP,LCG,13926.05,267.8086,2,2023,2024,eu_trend_wm_max_recent_v2
MLA,SNN,13923.27,267.7553,2,2023,2024,eu_trend_wm_max_recent_v2
ARN,LUX,13913.82,267.5735,5,2015,2023,eu_trend_wm_max_recent_v2
GRO,BRU,13908.4,267.4693,4,2017,2024,eu_trend_wm_max_recent_v2
SVG,ARN,13897.0,267.25,6,2015,2023,eu_trend_wm_max_recent_v2
NCL,BRU,13894.1,267.1942,1,2015,2015,eu_trend_wm_max_recent_v2
VAR,FKB,13892.79,267.169,1,2023,2023,eu_trend_wm_max_recent_v2
ARN,SZG,13890.15,267.1183,6,2015,2024,eu_trend_wm_max_recent_v2
ARN,PVK,13888.17,267.0802,7,2015,2024,eu_trend_wm_max_recent_v2
STN,KLU,13885.4,267.0269,1,2023,2023,eu_trend_wm_max_recent_v2
BCN,CRA,13885.26,267.0242,3,2018,2023,eu_trend_wm_max_recent_v2
FKB,VAR,13882.63,266.9736,1,2023,2023,eu_trend_wm_max_recent_v2
FNC,MAD,13879.85,266.9203,2,2023,2024,eu_trend_wm_max_recent_v2
MAN,GNB,13874.04,266.8085,7,2015,2024,eu_trend_wm_max_recent_v2
TPS,BTS,13873.98,266.8074,4,2016,2024,eu_trend_wm_max_recent_v2
BOJ,NUE,13873.02,266.7888,1,2018,2018,eu_trend_wm_max_recent_v2
FKB,ZAD,13870.36,266.7377,7,2015,2024,eu_trend_wm_max_recent_v2
TRN,KRK,13869.69,266.7248,2,2023,2024,eu_trend_wm_max_recent_v2
VLC,VGO,13869.0,266.7115,1,2019,2019,eu_trend_wm_max_recent_v2
BER,CAG,13863.0,266.5962,5,2015,2019,eu_trend_wm_max_recent_v2
GNB,MAN,13861.8,266.5731,7,2015,2024,eu_trend_wm_max_recent_v2
CCF,OPO,13856.05,266.4624,7,2015,2024,eu_trend_wm_max_recent_v2
SVG,BER,13853.97,266.4224,4,2015,2018,eu_trend_wm_max_recent_v2
PMI,KLU,13853.06,266.405,1,2023,2023,eu_trend_wm_max_recent_v2
OVD,TFS,13852.0,266.3846,3,2015,2019,eu_trend_wm_max_recent_v2
ZAD,HAM,13846.0,266.2692,2,2019,2024,eu_trend_wm_max_recent_v2
MXP,CWL,13841.34,266.1795,3,2016,2018,eu_trend_wm_max_recent_v2
BOJ,STR,13839.0,266.1346,4,2016,2019,eu_trend_wm_max_recent_v2
ARN,ZAG,13836.3,266.0827,1,2018,2018,eu_trend_wm_max_recent_v2
TSR,BER,13830.04,265.9623,1,2017,2017,eu_trend_wm_max_recent_v2
MRS,JTR,13829.97,265.9609,2,2023,2024,eu_trend_wm_max_recent_v2
PSA,EMA,13826.92,265.9022,5,2015,2019,eu_trend_wm_max_recent_v2
ORK,GRO,13826.27,265.8898,2,2023,2024,eu_trend_wm_max_recent_v2
BSL,BIA,13825.08,265.8669,5,2017,2024,eu_trend_wm_max_recent_v2
PMI,VRN,13824.17,265.8494,6,2016,2024,eu_trend_wm_max_recent_v2
KTW,SPU,13823.5,265.8365,2,2023,2024,eu_trend_wm_max_recent_v2
SVQ,FMM,13813.0,265.6346,2,2018,2019,eu_trend_wm_max_recent_v2
RTM,MAN,13806.32,265.5061,1,2016,2016,eu_trend_wm_max_recent_v2
KRK,TRN,13805.95,265.499,2,2023,2024,eu_trend_wm_max_recent_v2
OTP,GOA,13804.1,265.4634,2,2023,2024,eu_trend_wm_max_recent_v2
BRE,RHO,13801.62,265.4158,3,2016,2018,eu_trend_wm_max_recent_v2
OVD,GRX,13797.9,265.3443,1,2024,2024,eu_trend_wm_max_recent_v2
CRL,VIT,13795.78,265.3035,2,2023,2024,eu_trend_wm_max_recent_v2
PMI,NWI,13793.62,265.262,5,2015,2019,eu_trend_wm_max_recent_v2
BCN,RMU,13790.66,265.2049,1,2024,2024,eu_trend_wm_max_recent_v2
BER,SVG,13790.5,265.202,4,2015,2018,eu_trend_wm_max_recent_v2
BSL,KEF,13784.77,265.0918,1,2015,2015,eu_trend_wm_max_recent_v2
BGY,MAH,13784.7,265.0903,5,2015,2024,eu_trend_wm_max_recent_v2
WMI,TLS,13784.28,265.0823,2,2017,2018,eu_trend_wm_max_recent_v2
CMN,SXB,13780.44,265.0085,4,2015,2018,eu_trend_wm_max_recent_v2
LIS,VGO,13778.16,264.9646,2,2017,2018,eu_trend_wm_max_recent_v2
STR,BOJ,13766.0,264.7308,4,2016,2019,eu_trend_wm_max_recent_v2
ZAD,DUS,13766.0,264.7308,4,2016,2019,eu_trend_wm_max_recent_v2
LPL,BGY,13764.49,264.7018,1,2017,2017,eu_trend_wm_max_recent_v2
JMK,AMS,13764.39,264.6998,3,2019,2024,eu_trend_wm_max_recent_v2
FSC,BVA,13763.45,264.6817,7,2015,2024,eu_trend_wm_max_recent_v2
SNN,BVA,13761.75,264.6489,2,2015,2016,eu_trend_wm_max_recent_v2
ORK,LIS,13761.0,264.6346,1,2019,2019,eu_trend_wm_max_recent_v2
DUS,PDL,13758.56,264.5877,1,2016,2016,eu_trend_wm_max_recent_v2
ORK,BUD,13757.0,264.5577,1,2019,2019,eu_trend_wm_max_recent_v2
PFO,JMK,13751.0,264.4423,2,2019,2023,eu_trend_wm_max_recent_v2
SKP,DXB,13750.97,264.4417,5,2015,2019,eu_trend_wm_max_recent_v2
RVN,DUB,13747.74,264.3797,2,2023,2024,eu_trend_wm_max_recent_v2
TKU,KRK,13744.0,264.3077,1,2019,2019,eu_trend_wm_max_recent_v2
GDN,CRL,13743.68,264.3016,2,2016,2017,eu_trend_wm_max_recent_v2
NTE,JTR,13743.0,264.2885,2,2019,2023,eu_trend_wm_max_recent_v2
MLA,CHQ,13732.96,264.0954,1,2023,2023,eu_trend_wm_max_recent_v2
PRG,NCL,13727.79,263.9959,2,2015,2016,eu_trend_wm_max_recent_v2
LBA,FCO,13721.0,263.8654,5,2015,2019,eu_trend_wm_max_recent_v2
SZG,ARN,13721.0,263.8654,6,2015,2024,eu_trend_wm_max_recent_v2
RZE,FCO,13715.41,263.7579,2,2023,2024,eu_trend_wm_max_recent_v2
TFS,MMX,13712.47,263.7014,5,2015,2019,eu_trend_wm_max_recent_v2
KVA,DUS,13710.0,263.6538,7,2015,2024,eu_trend_wm_max_recent_v2
JTR,BHX,13709.87,263.6513,2,2023,2024,eu_trend_wm_max_recent_v2
FRA,CAG,13704.72,263.5523,3,2018,2023,eu_trend_wm_max_recent_v2
LUX,HER,13700.0,263.4615,6,2015,2023,eu_trend_wm_max_recent_v2
LPL,BCM,13699.0,263.4423,4,2016,2019,eu_trend_wm_max_recent_v2
SEN,KSC,13696.0,263.3846,1,2019,2019,eu_trend_wm_max_recent_v2
LCY,ANR,13692.48,263.3169,6,2015,2023,eu_trend_wm_max_recent_v2
GRO,POZ,13692.0,263.3077,6,2016,2024,eu_trend_wm_max_recent_v2
SKG,JMK,13687.38,263.2188,7,2015,2024,eu_trend_wm_max_recent_v2
SPC,BER,13681.0,263.0962,1,2019,2019,eu_trend_wm_max_recent_v2
ORY,LJU,13676.54,263.0103,1,2024,2024,eu_trend_wm_max_recent_v2
ABZ,LBA,13676.53,263.0102,1,2015,2015,eu_trend_wm_max_recent_v2
LYS,DBV,13672.0,262.9231,3,2019,2024,eu_trend_wm_max_recent_v2
LBA,PRG,13669.82,262.8811,5,2015,2019,eu_trend_wm_max_recent_v2
KGS,CPH,13667.0,262.8269,7,2015,2024,eu_trend_wm_max_recent_v2
NUE,BOJ,13666.98,262.8265,1,2018,2018,eu_trend_wm_max_recent_v2
TLS,WMI,13665.96,262.8069,2,2017,2018,eu_trend_wm_max_recent_v2
RMI,BUD,13651.66,262.532,3,2019,2024,eu_trend_wm_max_recent_v2
GRQ,HER,13651.0,262.5192,4,2015,2019,eu_trend_wm_max_recent_v2
KUN,MLA,13649.26,262.4857,2,2015,2016,eu_trend_wm_max_recent_v2
IOM,BHD,13648.2,262.4653,2,2015,2016,eu_trend_wm_max_recent_v2
DUB,AHO,13645.14,262.4065,2,2015,2024,eu_trend_wm_max_recent_v2
SEN,CLJ,13644.0,262.3846,1,2019,2019,eu_trend_wm_max_recent_v2
SCQ,BLQ,13643.35,262.3721,2,2023,2024,eu_trend_wm_max_recent_v2
FCO,LBA,13638.0,262.2692,5,2015,2019,eu_trend_wm_max_recent_v2
BIQ,MRS,13637.56,262.2608,3,2015,2023,eu_trend_wm_max_recent_v2
GVA,BFS,13637.56,262.2608,1,2015,2015,eu_trend_wm_max_recent_v2
OTP,SDR,13637.0,262.25,3,2019,2024,eu_trend_wm_max_recent_v2
ORK,PVD,13634.34,262.1988,1,2018,2018,eu_trend_wm_max_recent_v2
HER,BRE,13620.06,261.9242,6,2016,2024,eu_trend_wm_max_recent_v2
DBV,VCE,13620.0,261.9231,2,2018,2019,eu_trend_wm_max_recent_v2
RHO,DRS,13619.04,261.9046,3,2017,2019,eu_trend_wm_max_recent_v2
ZAD,FKB,13615.85,261.8433,7,2015,2024,eu_trend_wm_max_recent_v2
NAP,CLJ,13615.63,261.8391,1,2023,2023,eu_trend_wm_max_recent_v2
AHO,AMS,13610.88,261.7477,1,2018,2018,eu_trend_wm_max_recent_v2
MST,OPO,13609.17,261.7147,3,2015,2024,eu_trend_wm_max_recent_v2
BIA,BSL,13609.0,261.7115,5,2017,2024,eu_trend_wm_max_recent_v2
BVA,SNN,13607.87,261.6898,2,2015,2016,eu_trend_wm_max_recent_v2
BUD,RMI,13607.32,261.6792,3,2019,2024,eu_trend_wm_max_recent_v2
NCL,BHD,13606.17,261.6572,1,2015,2015,eu_trend_wm_max_recent_v2
SOU,AGP,13605.78,261.6496,5,2015,2019,eu_trend_wm_max_recent_v2
HEL,UME,13605.0,261.6346,2,2018,2019,eu_trend_wm_max_recent_v2
CWL,RHO,13603.0,261.5962,1,2019,2019,eu_trend_wm_max_recent_v2
BCN,JMK,13601.0,261.5577,2,2018,2019,eu_trend_wm_max_recent_v2
CLJ,SEN,13600.0,261.5385,1,2019,2019,eu_trend_wm_max_recent_v2
CIA,CHQ,13598.6,261.5114,1,2015,2015,eu_trend_wm_max_recent_v2
OTP,SUF,13597.62,261.4927,3,2017,2019,eu_trend_wm_max_recent_v2
SKG,HAJ,13595.31,261.4483,1,2023,2023,eu_trend_wm_max_recent_v2
MAH,BGY,13591.61,261.3772,5,2015,2024,eu_trend_wm_max_recent_v2
BGO,VNO,13589.83,261.3429,2,2015,2016,eu_trend_wm_max_recent_v2
FCO,SCQ,13584.5,261.2404,5,2015,2019,eu_trend_wm_max_recent_v2
BRI,ZTH,13576.83,261.0929,2,2023,2024,eu_trend_wm_max_recent_v2
ORK,GLA,13576.0,261.0769,5,2015,2019,eu_trend_wm_max_recent_v2
JNB,RUN,13573.14,261.0219,6,2016,2024,eu_trend_wm_max_recent_v2
DXB,SKP,13572.02,261.0003,5,2015,2019,eu_trend_wm_max_recent_v2
JTR,MRS,13565.75,260.8797,2,2023,2024,eu_trend_wm_max_recent_v2
KEF,BSL,13558.55,260.7413,1,2015,2015,eu_trend_wm_max_recent_v2
ACE,BLL,13555.8,260.6885,6,2015,2023,eu_trend_wm_max_recent_v2
LPA,FNC,13553.76,260.6492,5,2017,2024,eu_trend_wm_max_recent_v2
FNC,ARN,13545.0,260.4808,5,2015,2019,eu_trend_wm_max_recent_v2
CRL,GDN,13543.93,260.4601,2,2016,2017,eu_trend_wm_max_recent_v2
DUB,PGF,13538.89,260.3633,7,2015,2024,eu_trend_wm_max_recent_v2
GRX,OVD,13537.96,260.3454,1,2024,2024,eu_trend_wm_max_recent_v2
BCN,TGD,13530.64,260.2046,1,2023,2023,eu_trend_wm_max_recent_v2
BHD,IOM,13528.28,260.1592,2,2015,2016,eu_trend_wm_max_recent_v2
DUB,RVN,13526.02,260.1158,2,2023,2024,eu_trend_wm_max_recent_v2
EDI,NYO,13522.0,260.0385,1,2019,2019,eu_trend_wm_max_recent_v2
FCO,TKU,13521.4,260.027,2,2023,2024,eu_trend_wm_max_recent_v2
BRE,HER,13519.08,259.9823,6,2016,2024,eu_trend_wm_max_recent_v2
FUE,SNN,13512.16,259.8493,2,2023,2024,eu_trend_wm_max_recent_v2
SPU,KTW,13512.16,259.8493,2,2023,2024,eu_trend_wm_max_recent_v2
BHX,JTR,13511.24,259.8315,2,2023,2024,eu_trend_wm_max_recent_v2
MAH,FCO,13509.0,259.7885,6,2015,2024,eu_trend_wm_max_recent_v2
TPS,GRO,13508.55,259.7799,3,2015,2017,eu_trend_wm_max_recent_v2
SKG,NYO,13508.0,259.7692,5,2015,2019,eu_trend_wm_max_recent_v2
DRS,RHO,13507.86,259.7665,3,2017,2019,eu_trend_wm_max_recent_v2
OPO,CCF,13504.39,259.6998,7,2015,2024,eu_trend_wm_max_recent_v2
WMI,SZZ,13503.85,259.6894,1,2023,2023,eu_trend_wm_max_recent_v2
HER,FMO,13503.0,259.6731,4,2017,2024,eu_trend_wm_max_recent_v2
HER,GRQ,13502.0,259.6538,4,2015,2019,eu_trend_wm_max_recent_v2
DBV,NTE,13501.74,259.6488,5,2016,2024,eu_trend_wm_max_recent_v2
LCY,OPO,13498.68,259.59,1,2018,2018,eu_trend_wm_max_recent_v2
LPA,PIK,13497.11,259.5598,5,2015,2019,eu_trend_wm_max_recent_v2
FMO,HER,13487.0,259.3654,4,2017,2024,eu_trend_wm_max_recent_v2
NYO,EDI,13481.0,259.25,1,2019,2019,eu_trend_wm_max_recent_v2
SXB,LIL,13480.46,259.2397,4,2015,2018,eu_trend_wm_max_recent_v2
NYO,SKG,13475.0,259.1346,5,2015,2019,eu_trend_wm_max_recent_v2
FNC,VNO,13474.29,259.1209,1,2023,2023,eu_trend_wm_max_recent_v2
POZ,FUE,13473.18,259.0996,2,2016,2018,eu_trend_wm_max_recent_v2
LUZ,DUB,13469.12,259.0216,6,2016,2024,eu_trend_wm_max_recent_v2
BHX,SDR,13462.28,258.8899,2,2023,2024,eu_trend_wm_max_recent_v2
BSL,DEB,13461.0,258.8654,1,2019,2019,eu_trend_wm_max_recent_v2
PGF,DUB,13458.24,258.8123,7,2015,2024,eu_trend_wm_max_recent_v2
TGM,CIA,13458.24,258.8123,2,2015,2016,eu_trend_wm_max_recent_v2
PMI,LCG,13458.0,258.8077,1,2019,2019,eu_trend_wm_max_recent_v2
BOJ,BRS,13457.0,258.7885,2,2018,2019,eu_trend_wm_max_recent_v2
LIS,KTW,13456.86,258.7858,2,2017,2018,eu_trend_wm_max_recent_v2
AGP,LIL,13456.0,258.7692,2,2016,2019,eu_trend_wm_max_recent_v2
